MAG ID	Cluster ID	Cluster Size	Representative MAG ID	Is Representative	Quality Score	Completeness	Contamination	N50 Contigs	Contigs	Genome Size Bp
H04_bin.82	ANI95_cluster_00231	29	D08_bin.97	False	94.84402	96.92	0.58	83192	79	4236610
H06_bin.19	ANI95_cluster_00231	29	D08_bin.97	False	70.72867	98.46	5.77	112647	78	4552253
H07_bin.69	ANI95_cluster_00231	29	D08_bin.97	False	82.2541	86.92	1.15	109020	61	3902855
E01_bin.104	ANI95_cluster_00232	1	E01_bin.104	True	83.19127	89.66	1.31	10317	219	1728035
E01_bin.21	ANI95_cluster_00233	1	E01_bin.21	True	86.85063	89.93	0.67	28403	134	2240636
E01_bin.24	ANI95_cluster_00234	1	E01_bin.24	True	96.70703	97.32	0.34	109123	42	2398588
B05_bin.100	ANI95_cluster_00235	5	E01_bin.44	False	77.88778	87.31	1.95	33768	99	2109451
B08_bin.17	ANI95_cluster_00235	5	E01_bin.44	False	86.85166	89.37	0.74	118516	35	2335854
C02_bin.82	ANI95_cluster_00235	5	E01_bin.44	False	83.39738	91.3	1.75	85228	49	2318453
E01_bin.44	ANI95_cluster_00235	5	E01_bin.44	True	96.13456	98.55	0.74	128966	51	2783310
H06_bin.14	ANI95_cluster_00235	5	E01_bin.44	False	90.7522	96.94	1.31	37460	124	2637249
A08_bin.45	ANI95_cluster_00236	3	E01_bin.48	False	77.08854	94.41	3.47	6514	366	1866971
E01_bin.48	ANI95_cluster_00236	3	E01_bin.48	True	83.14205	91.7	1.72	7835	363	2198668
G07_bin.64	ANI95_cluster_00236	3	E01_bin.48	False	76.17425	90.22	2.82	8315	289	1887919
B06_bin.95	ANI95_cluster_00237	2	E01_bin.5	False	79.46836	92.16	2.61	36766	93	2110544
E01_bin.5	ANI95_cluster_00237	2	E01_bin.5	True	80.00107	93.85	2.83	31207	110	2083888
E01_bin.52	ANI95_cluster_00238	1	E01_bin.52	True	84.07392	86.54	0.5	7782	439	2762009
E01_bin.74	ANI95_cluster_00239	1	E01_bin.74	True	71.99502	91.97	4.03	19402	190	2509876
E01_bin.79	ANI95_cluster_00240	2	E01_bin.79	True	80.58064	83.22	0.73	101354	29	1932318
F08_bin.91	ANI95_cluster_00240	2	E01_bin.79	False	77.69203	88.93	2.37	61753	55	2079000
E01_bin.90	ANI95_cluster_00241	1	E01_bin.90	True	97.05716	98.49	0.4	57436	72	2603082
A09_bin.54	ANI95_cluster_00242	3	E02_bin.20	False	86.07539	87.02	0.34	76009	47	2045789
C08_bin.81	ANI95_cluster_00242	3	E02_bin.20	False	92.11715	97.99	1.23	28775	106	1951960
E02_bin.20	ANI95_cluster_00242	3	E02_bin.20	True	93.76914	94.63	0.34	84264	35	1860793
E02_bin.46	ANI95_cluster_00243	1	E02_bin.46	True	62.89476	85.47	4.59	38396	92	2353470
E02_bin.56	ANI95_cluster_00244	1	E02_bin.56	True	87.18845	95.18	1.61	8605	276	1782414
B06_bin.1	ANI95_cluster_00245	6	E03_bin.16	False	91.41995	90.86	0.0	56505	51	1669882
B08_bin.62	ANI95_cluster_00245	6	E03_bin.16	False	86.51887	86.02	0.0	50397	51	1662777
E03_bin.16	ANI95_cluster_00245	6	E03_bin.16	True	97.38337	96.77	0.0	61827	49	1778572
F02_bin.58	ANI95_cluster_00245	6	E03_bin.16	False	97.23856	96.77	0.0	47466	61	1734237
F07_bin.95	ANI95_cluster_00245	6	E03_bin.16	False	96.09457	95.7	0.0	40227	77	1867597
H08_bin.42	ANI95_cluster_00245	6	E03_bin.16	False	96.31339	95.7	0.0	61789	45	1747450
E03_bin.25	ANI95_cluster_00246	1	E03_bin.25	True	73.38843	80.69	1.79	165083	24	1548764
E03_bin.28	ANI95_cluster_00247	1	E03_bin.28	True	90.86514	90.81	0.19	101324	81	5037458
B09_bin.97	ANI95_cluster_00248	3	E03_bin.35	False	70.03037	95.02	5.03	18107	207	2624416
C06_bin.42	ANI95_cluster_00248	3	E03_bin.35	False	51.69813	94.01	8.5	20683	187	2633096
E03_bin.35	ANI95_cluster_00248	3	E03_bin.35	True	82.82441	97.15	2.92	28861	142	2699898
C07_bin.66	ANI95_cluster_00249	3	E03_bin.39	False	46.09361	89.34	8.67	12741	238	2129260
E03_bin.39	ANI95_cluster_00249	3	E03_bin.39	True	84.05133	93.96	2.07	44843	71	2148357
F02_bin.57	ANI95_cluster_00249	3	E03_bin.39	False	41.35702	90.93	9.92	6702	400	2157220
A06_bin.61	ANI95_cluster_00250	3	E04_bin.14	False	93.78019	93.36	0.0	42879	86	2115991
D01_bin.20	ANI95_cluster_00250	3	E04_bin.14	False	89.37076	92.56	0.67	17736	166	1966865
E04_bin.14	ANI95_cluster_00250	3	E04_bin.14	True	97.01945	95.76	0.0	126215	27	2074798
E04_bin.21	ANI95_cluster_00251	1	E04_bin.21	True	89.87347	92.88	0.63	16067	172	2027028
E04_bin.35	ANI95_cluster_00252	1	E04_bin.35	True	77.70816	81.9	0.95	56386	57	2257001
E04_bin.38	ANI95_cluster_00253	2	E04_bin.38	True	88.4777	96.72	1.71	32620	185	3569175
H04_bin.40	ANI95_cluster_00253	2	E04_bin.38	False	51.08896	90.17	7.83	11666	477	3616696
E04_bin.61	ANI95_cluster_00254	3	E04_bin.61	True	93.49895	92.62	0.0	88145	25	1587099
H01_bin.77	ANI95_cluster_00254	3	E04_bin.61	False	75.7434	83.12	1.51	18430	109	1452883
H03_bin.50	ANI95_cluster_00254	3	E04_bin.61	False	63.6922	83.98	4.19	66710	49	1765162
E06_bin.36	ANI95_cluster_00255	1	E06_bin.36	True	78.87835	86.89	1.61	6895	306	1652826
E06_bin.44	ANI95_cluster_00256	1	E06_bin.44	True	84.39609	89.42	1.01	5799	319	1521890
E06_bin.46	ANI95_cluster_00257	1	E06_bin.46	True	78.14403	86.96	1.77	7213	381	2110690
E06_bin.5	ANI95_cluster_00258	1	E06_bin.5	True	98.13257	97.58	0.0	55797	54	2127428
E02_bin.60	ANI95_cluster_00259	4	E06_bin.50	False	93.36958	97.55	1.04	102388	43	2649506
E06_bin.50	ANI95_cluster_00259	4	E06_bin.50	True	96.41037	97.92	0.38	39977	94	2599909
G03_bin.34	ANI95_cluster_00259	4	E06_bin.50	False	84.55806	86.13	0.38	33666	86	2235421
H01_bin.66	ANI95_cluster_00259	4	E06_bin.50	False	88.45688	89.06	0.38	130058	37	2392566
E06_bin.51	ANI95_cluster_00260	1	E06_bin.51	True	91.12931	98.3	1.48	24391	146	2357818
E06_bin.55	ANI95_cluster_00261	1	E06_bin.55	True	87.29753	94.13	1.48	57553	80	2426110
E06_bin.6	ANI95_cluster_00262	1	E06_bin.6	True	95.20801	99.25	0.94	66311	51	2296930
A03_bin.22	ANI95_cluster_00263	10	E06_bin.63	False	94.16796	93.29	0.0	88226	43	2466621
A05_bin.35	ANI95_cluster_00263	10	E06_bin.63	False	98.28509	97.15	0.0	114059	55	2743617
B03_bin.17	ANI95_cluster_00263	10	E06_bin.63	False	65.58317	82.47	3.38	5557	424	1965748
C05_bin.119	ANI95_cluster_00263	10	E06_bin.63	False	84.80509	85.51	0.15	8199	369	2188232
C08_bin.7	ANI95_cluster_00263	10	E06_bin.63	False	90.64786	90.39	0.0	26956	117	2211357
D07_bin.63	ANI95_cluster_00263	10	E06_bin.63	False	92.8123	91.95	0.0	86730	50	2371010
E06_bin.63	ANI95_cluster_00263	10	E06_bin.63	True	99.19451	98.66	0.02	64351	90	3012866
F02_bin.80	ANI95_cluster_00263	10	E06_bin.63	False	90.49359	90.25	0.0	25729	137	2295754
F07_bin.25	ANI95_cluster_00263	10	E06_bin.63	False	94.73958	97.32	0.67	77978	102	2978391
G03_bin.109	ANI95_cluster_00263	10	E06_bin.63	False	66.88562	88.37	4.3	6692	513	2618394
E06_bin.70	ANI95_cluster_00264	1	E06_bin.70	True	86.6948	99.38	2.78	121790	31	3186058
E06_bin.72	ANI95_cluster_00265	1	E06_bin.72	True	81.24476	80.9	0.0	35416	94	1600247
E06_bin.83	ANI95_cluster_00266	1	E06_bin.83	True	82.33702	90.96	1.77	24492	179	3139171
A01_bin.53	ANI95_cluster_00267	26	E06_bin.85	False	82.71608	81.62	0.0	109878	27	2218732
A06_bin.91	ANI95_cluster_00267	26	E06_bin.85	False	80.77732	83.41	0.64	57392	66	2320934
A07_bin.24	ANI95_cluster_00267	26	E06_bin.85	False	83.73765	86.15	0.64	79385	62	2466971
B01_bin.11	ANI95_cluster_00267	26	E06_bin.85	False	98.82487	98.94	0.11	44397	91	2710379
B02_bin.91	ANI95_cluster_00267	26	E06_bin.85	False	52.86487	93.89	8.27	33747	126	2668667
B03_bin.4	ANI95_cluster_00267	26	E06_bin.85	False	62.70318	82.76	4.31	149668	35	2552868
B08_bin.79	ANI95_cluster_00267	26	E06_bin.85	False	81.70082	95.67	3.04	123472	39	2920621
C02_bin.10	ANI95_cluster_00267	26	E06_bin.85	False	91.42847	93.64	0.64	99227	38	2552279
C03_bin.57	ANI95_cluster_00267	26	E06_bin.85	False	95.29942	97.23	0.48	47682	74	2534792
C04_bin.101	ANI95_cluster_00267	26	E06_bin.85	False	81.82533	81.22	0.0	61183	65	2471795
D05_bin.10	ANI95_cluster_00267	26	E06_bin.85	False	78.30653	84.97	1.54	104063	41	2573952
D08_bin.30	ANI95_cluster_00267	26	E06_bin.85	False	88.26502	99.6	2.4	67362	86	3080007
E02_bin.23	ANI95_cluster_00267	26	E06_bin.85	False	71.28592	88.29	3.61	104952	36	2587943
E04_bin.17	ANI95_cluster_00267	26	E06_bin.85	False	80.85023	83.36	0.56	30283	126	2303655
E06_bin.85	ANI95_cluster_00267	26	E06_bin.85	True	100.23018	99.52	0.0	71578	56	3136079
F01_bin.6	ANI95_cluster_00267	26	E06_bin.85	False	96.90202	97.12	0.32	138522	32	2758476
F02_bin.17	ANI95_cluster_00267	26	E06_bin.85	False	75.86193	87.45	2.4	42113	92	2397620
F04_bin.59	ANI95_cluster_00267	26	E06_bin.85	False	82.63812	87.55	1.12	69332	52	2452906
F07_bin.97	ANI95_cluster_00267	26	E06_bin.85	False	43.6624	82.07	7.76	40280	104	2645121
G01_bin.25	ANI95_cluster_00267	26	E06_bin.85	False	69.27159	80.5	2.4	77789	63	2277512
G02_bin.52	ANI95_cluster_00267	26	E06_bin.85	False	58.02428	87.1	5.9	43428	100	2531118
G04_bin.8	ANI95_cluster_00267	26	E06_bin.85	False	93.28381	91.99	0.02	139671	29	2497760
H02_bin.50	ANI95_cluster_00267	26	E06_bin.85	False	97.66344	98.08	0.24	78954	61	3029738
H04_bin.37	ANI95_cluster_00267	26	E06_bin.85	False	88.84958	88.83	0.16	82438	48	2750345
H07_bin.57	ANI95_cluster_00267	26	E06_bin.85	False	75.20221	87.64	2.64	76641	42	2444248
H08_bin.6	ANI95_cluster_00267	26	E06_bin.85	False	88.91259	87.82	0.0	109549	29	2475854
E07_bin.31	ANI95_cluster_00268	1	E07_bin.31	True	70.60963	81.03	2.13	24023	106	1667143
E07_bin.34	ANI95_cluster_00269	1	E07_bin.34	True	88.7829	97.38	1.75	18000	271	2691397
E04_bin.49	ANI95_cluster_00270	2	E07_bin.58	False	88.84584	93.95	1.28	130424	84	5927561
E07_bin.58	ANI95_cluster_00270	2	E07_bin.58	True	93.58597	96.18	0.58	33537	294	6108935
E07_bin.61	ANI95_cluster_00271	1	E07_bin.61	True	78.97842	89.02	2.02	8702	286	1777943
A01_bin.54	ANI95_cluster_00272	11	E07_bin.69	False	85.08119	96.31	2.35	53019	90	2645440
A08_bin.84	ANI95_cluster_00272	11	E07_bin.69	False	61.01479	94.76	6.77	13619	314	2697393
C06_bin.55	ANI95_cluster_00272	11	E07_bin.69	False	78.37469	95.3	3.52	68219	75	3014318
C07_bin.45	ANI95_cluster_00272	11	E07_bin.69	False	87.54524	96.98	2.01	62274	75	2647519
E07_bin.69	ANI95_cluster_00272	11	E07_bin.69	True	88.83715	91.95	0.69	34745	103	2321561
F02_bin.49	ANI95_cluster_00272	11	E07_bin.69	False	44.41636	82.02	7.52	4996	536	2186959
F03_bin.26	ANI95_cluster_00272	11	E07_bin.69	False	75.78492	84.9	2.01	93872	38	2232352
G02_bin.67	ANI95_cluster_00272	11	E07_bin.69	False	66.15436	81.98	3.24	38336	90	2296188
G06_bin.26	ANI95_cluster_00272	11	E07_bin.69	False	71.11587	94.64	4.74	19597	201	2439600
G07_bin.44	ANI95_cluster_00272	11	E07_bin.69	False	65.56574	90.99	5.11	14764	219	2304872
H07_bin.70	ANI95_cluster_00272	11	E07_bin.69	False	76.94411	91.44	3.02	61131	72	2598891
C07_bin.36	ANI95_cluster_00273	3	E07_bin.8	False	75.48086	90.84	3.08	11196	711	5091441
E07_bin.8	ANI95_cluster_00273	3	E07_bin.8	True	93.34208	97.4	1.18	184968	76	5167136
H05_bin.55	ANI95_cluster_00273	3	E07_bin.8	False	80.97585	96.08	3.72	349905	32	4893325
A05_bin.123	ANI95_cluster_00274	7	E07_bin.94	False	94.51369	93.96	0.0	55849	48	1933665
B07_bin.10	ANI95_cluster_00274	7	E07_bin.94	False	96.17311	94.63	0.0	154621	31	2008909
B09_bin.86	ANI95_cluster_00274	7	E07_bin.94	False	91.26414	92.23	0.22	15214	180	1854085
C02_bin.67	ANI95_cluster_00274	7	E07_bin.94	False	77.8362	87.83	2.01	8250	263	1617973
E03_bin.23	ANI95_cluster_00274	7	E07_bin.94	False	85.57338	89.68	0.84	11578	224	1711576
E07_bin.94	ANI95_cluster_00274	7	E07_bin.94	True	97.58346	96.64	0.0	94726	38	1949727
F07_bin.73	ANI95_cluster_00274	7	E07_bin.94	False	79.74268	83.77	0.81	5768	350	1710130
A06_bin.103	ANI95_cluster_00275	4	E08_bin.65	False	99.18566	97.75	0.0	143756	19	1573670
C08_bin.18	ANI95_cluster_00275	4	E08_bin.65	False	97.41324	97.19	0.0	23854	153	1762800
D03_bin.4	ANI95_cluster_00275	4	E08_bin.65	False	95.52424	93.26	0.0	226644	22	1631741
E08_bin.65	ANI95_cluster_00275	4	E08_bin.65	True	100.04556	97.75	0.0	229796	24	1642482
F01_bin.18	ANI95_cluster_00276	2	F01_bin.18	True	56.78695	86.94	6.15	61645	195	4829997
G07_bin.60	ANI95_cluster_00276	2	F01_bin.18	False	43.24726	85.74	8.62	62236	151	4288295
A03_bin.40	ANI95_cluster_00277	5	F01_bin.44	False	82.00899	91.3	2.05	96499	60	3135401
A06_bin.22	ANI95_cluster_00277	5	F01_bin.44	False	85.83763	88.31	0.6	53693	93	2959853
E02_bin.28	ANI95_cluster_00277	5	F01_bin.44	False	77.32664	87.44	2.17	74224	56	3163289
F01_bin.44	ANI95_cluster_00277	5	F01_bin.44	True	90.09668	92.27	0.6	83348	68	3682209
G04_bin.55	ANI95_cluster_00277	5	F01_bin.44	False	76.27867	88.76	2.58	43057	119	3042332
F01_bin.45	ANI95_cluster_00278	1	F01_bin.45	True	89.14635	89.15	0.0	5155	552	2335839
C04_bin.35	ANI95_cluster_00279	4	F02_bin.29	False	72.42579	89.82	3.52	21889	131	1794411
F02_bin.29	ANI95_cluster_00279	4	F02_bin.29	True	79.06777	89.6	2.2	47327	55	1988950
G03_bin.8	ANI95_cluster_00279	4	F02_bin.29	False	77.26931	87.58	2.18	59381	45	1715437
G05_bin.68	ANI95_cluster_00279	4	F02_bin.29	False	64.86321	89.95	5.15	66841	52	2126111
A01_bin.20	ANI95_cluster_00280	8	F02_bin.31	False	98.90656	97.96	0.0	95106	45	3079112
A05_bin.1	ANI95_cluster_00280	8	F02_bin.31	False	78.86242	80.9	0.68	136452	21	2411291
A07_bin.18	ANI95_cluster_00280	8	F02_bin.31	False	92.73481	92.18	0.0	56281	80	2860792
D06_bin.89	ANI95_cluster_00280	8	F02_bin.31	False	92.55867	97.96	1.36	140187	32	3141953
E01_bin.70	ANI95_cluster_00280	8	F02_bin.31	False	95.76142	97.96	0.68	120572	43	3162414
E06_bin.10	ANI95_cluster_00280	8	F02_bin.31	False	95.64366	97.96	0.68	108856	49	2980591
F02_bin.31	ANI95_cluster_00280	8	F02_bin.31	True	99.17341	97.28	0.0	189561	22	3006289
H05_bin.51	ANI95_cluster_00280	8	F02_bin.31	False	93.15406	97.96	1.36	199676	27	3150583
A02_bin.17	ANI95_cluster_00281	10	F02_bin.63	False	75.95014	97.7	4.49	70484	47	2125254
A05_bin.117	ANI95_cluster_00281	10	F02_bin.63	False	82.30437	99.54	3.57	62007	57	2275035
B08_bin.70	ANI95_cluster_00281	10	F02_bin.63	False	62.22589	89.2	5.41	10389	280	1970219
C04_bin.56	ANI95_cluster_00281	10	F02_bin.63	False	68.65234	98.85	6.12	41394	116	2353443
D02_bin.38	ANI95_cluster_00281	10	F02_bin.63	False	86.44184	88.36	0.58	98464	28	1889980
F02_bin.63	ANI95_cluster_00281	10	F02_bin.63	True	88.72152	94.07	1.15	40982	83	2075000
F06_bin.61	ANI95_cluster_00281	10	F02_bin.63	False	71.53496	87.71	3.25	10436	294	2217754
G02_bin.24	ANI95_cluster_00281	10	F02_bin.63	False	71.45392	84.66	2.65	8052	366	2119207
G03_bin.14	ANI95_cluster_00281	10	F02_bin.63	False	75.38962	99.08	4.88	71402	44	2146984
G04_bin.82	ANI95_cluster_00281	10	F02_bin.63	False	85.69391	89.46	0.8	24801	141	2201888
F02_bin.65	ANI95_cluster_00282	2	F02_bin.65	True	75.19252	90.08	3.01	18962	271	3084364
F06_bin.14	ANI95_cluster_00282	2	F02_bin.65	False	57.91989	92.72	7.03	36729	174	3241082
A01_bin.63	ANI95_cluster_00283	26	F02_bin.66	False	96.36308	99.52	0.96	164708	40	2422965
A09_bin.48	ANI95_cluster_00283	26	F02_bin.66	False	92.62948	93.75	0.48	128218	27	2090511
B01_bin.67	ANI95_cluster_00283	26	F02_bin.66	False	100.13477	99.04	0.11	164727	25	2225307
B03_bin.76	ANI95_cluster_00283	26	F02_bin.66	False	81.98361	81.73	0.16	105671	31	1769872
B04_bin.49	ANI95_cluster_00283	26	F02_bin.66	False	82.90656	88.89	1.2	5506	385	1778486
B06_bin.56	ANI95_cluster_00283	26	F02_bin.66	False	85.5619	89.42	0.8	16010	182	2133548
C01_bin.65	ANI95_cluster_00283	26	F02_bin.66	False	100.51446	99.52	0.0	99796	35	2148932
C02_bin.95	ANI95_cluster_00283	26	F02_bin.66	False	97.23554	96.79	0.0	45334	78	2155538
C04_bin.37	ANI95_cluster_00283	26	F02_bin.66	False	100.21496	99.04	0.0	117806	31	2139513
C05_bin.76	ANI95_cluster_00283	26	F02_bin.66	False	96.17956	95.19	0.0	99306	35	1992649
C08_bin.60	ANI95_cluster_00283	26	F02_bin.66	False	96.00969	96.63	0.19	33839	87	2159857
D01_bin.25	ANI95_cluster_00283	26	F02_bin.66	False	98.35381	96.63	0.0	172651	27	2171788
D05_bin.98	ANI95_cluster_00283	26	F02_bin.66	False	64.90878	98.28	6.9	113138	26	2230544
D06_bin.17	ANI95_cluster_00283	26	F02_bin.66	False	96.25567	97.28	0.48	137847	28	2213501
E01_bin.93	ANI95_cluster_00283	26	F02_bin.66	False	96.53645	96.05	0.0	49475	83	2079934
E06_bin.18	ANI95_cluster_00283	26	F02_bin.66	False	94.35605	95.67	0.48	109015	41	2226941
F02_bin.66	ANI95_cluster_00283	26	F02_bin.66	True	100.86119	99.52	0.0	134429	31	2163598
F04_bin.12	ANI95_cluster_00283	26	F02_bin.66	False	94.52348	93.75	0.0	77828	48	2083161
F07_bin.21	ANI95_cluster_00283	26	F02_bin.66	False	100.43482	99.52	0.0	91922	44	2254944
F08_bin.103	ANI95_cluster_00283	26	F02_bin.66	False	100.51368	99.52	0.0	99798	43	2191973
G02_bin.29	ANI95_cluster_00283	26	F02_bin.66	False	95.37878	94.71	0.0	67428	55	2031176
G04_bin.12	ANI95_cluster_00283	26	F02_bin.66	False	98.12493	99.04	0.51	163763	27	2207389
G06_bin.64	ANI95_cluster_00283	26	F02_bin.66	False	99.85729	99.52	0.16	114089	36	2266841
H01_bin.27	ANI95_cluster_00283	26	F02_bin.66	False	94.37272	96.15	0.48	62892	62	2088205
H05_bin.36	ANI95_cluster_00283	26	F02_bin.66	False	86.55643	87.5	0.48	145953	31	1970862
H06_bin.17	ANI95_cluster_00283	26	F02_bin.66	False	92.76013	91.59	0.0	117323	31	2012865
F02_bin.87	ANI95_cluster_00284	1	F02_bin.87	True	83.45803	87.18	0.85	53493	69	2119994
A08_bin.7	ANI95_cluster_00285	16	F03_bin.1	False	86.48681	95.07	1.77	28341	166	3011859
B07_bin.6	ANI95_cluster_00285	16	F03_bin.1	False	83.87936	91.87	1.69	46996	106	2926858
B08_bin.45	ANI95_cluster_00285	16	F03_bin.1	False	58.31532	94.1	7.2	23652	212	3271642
C01_bin.10	ANI95_cluster_00285	16	F03_bin.1	False	81.59147	97.85	3.38	65157	101	3695147
C08_bin.30	ANI95_cluster_00285	16	F03_bin.1	False	85.69854	99.52	2.9	68634	78	3375950
E02_bin.1	ANI95_cluster_00285	16	F03_bin.1	False	76.97416	88.86	2.42	23646	223	2973421
E03_bin.18	ANI95_cluster_00285	16	F03_bin.1	False	80.53004	96.27	3.18	19124	312	3572453
E06_bin.56	ANI95_cluster_00285	16	F03_bin.1	False	84.88932	97.18	2.58	61752	82	3325587
E08_bin.6	ANI95_cluster_00285	16	F03_bin.1	False	83.62538	95.17	2.42	56518	98	3281019
F02_bin.22	ANI95_cluster_00285	16	F03_bin.1	False	80.32045	96.62	3.38	60865	82	3270498
F03_bin.1	ANI95_cluster_00285	16	F03_bin.1	True	86.66965	98.07	2.42	70715	75	3418143
F04_bin.21	ANI95_cluster_00285	16	F03_bin.1	False	83.01591	95.56	2.58	36871	128	3308699
F06_bin.67	ANI95_cluster_00285	16	F03_bin.1	False	77.1879	91.86	2.97	19800	201	2814383
G01_bin.78	ANI95_cluster_00285	16	F03_bin.1	False	68.1219	91.86	4.77	14150	296	2787813
G07_bin.92	ANI95_cluster_00285	16	F03_bin.1	False	83.01238	98.26	3.1	27088	185	3258653
H06_bin.49	ANI95_cluster_00285	16	F03_bin.1	False	84.12454	93.44	1.93	34524	107	2833059
A01_bin.82	ANI95_cluster_00286	23	F03_bin.13	False	100.44745	99.42	0.1	153055	31	3010615
A05_bin.12	ANI95_cluster_00286	23	F03_bin.13	False	95.93703	94.96	0.0	98113	41	2919185
B07_bin.24	ANI95_cluster_00286	23	F03_bin.13	False	79.82906	96.01	3.37	67506	60	2735735
B08_bin.10	ANI95_cluster_00286	23	F03_bin.13	False	86.36281	87.98	0.48	78891	61	2852591
C02_bin.97	ANI95_cluster_00286	23	F03_bin.13	False	94.24405	97.1	0.72	75085	68	2803965
C03_bin.45	ANI95_cluster_00286	23	F03_bin.13	False	102.05364	100.0	0.0	205594	23	2955823
C04_bin.31	ANI95_cluster_00286	23	F03_bin.13	False	59.93649	83.69	4.9	75139	49	2684949
C05_bin.83	ANI95_cluster_00286	23	F03_bin.13	False	88.55282	90.21	0.48	74792	51	2618170
D03_bin.75	ANI95_cluster_00286	23	F03_bin.13	False	92.35695	92.39	0.24	117035	34	2658506
D06_bin.71	ANI95_cluster_00286	23	F03_bin.13	False	91.16284	96.95	1.2	23244	196	3070391
E02_bin.55	ANI95_cluster_00286	23	F03_bin.13	False	80.03943	97.74	3.7	80523	58	3043864
E07_bin.4	ANI95_cluster_00286	23	F03_bin.13	False	101.09496	99.85	0.0	124846	35	2955543
E08_bin.95	ANI95_cluster_00286	23	F03_bin.13	False	52.71855	94.12	8.36	41175	132	3004489
F01_bin.61	ANI95_cluster_00286	23	F03_bin.13	False	96.09339	95.03	0.0	106879	54	2612551
F02_bin.18	ANI95_cluster_00286	23	F03_bin.13	False	94.82369	92.87	0.0	195679	31	3048583
F03_bin.13	ANI95_cluster_00286	23	F03_bin.13	True	102.72475	100.0	0.0	272655	18	3365946
F05_bin.63	ANI95_cluster_00286	23	F03_bin.13	False	93.16179	99.92	1.57	109649	47	3095174
F06_bin.5	ANI95_cluster_00286	23	F03_bin.13	False	76.93925	90.91	2.88	43865	94	2638983
G01_bin.35	ANI95_cluster_00286	23	F03_bin.13	False	58.56459	98.76	8.17	66249	79	3186869
G02_bin.9	ANI95_cluster_00286	23	F03_bin.13	False	59.74943	82.47	4.81	133393	45	2622853
G04_bin.83	ANI95_cluster_00286	23	F03_bin.13	False	97.27822	96.31	0.0	97242	42	2610402
H04_bin.85	ANI95_cluster_00286	23	F03_bin.13	False	90.12255	89.17	0.0	95655	40	2721503
H07_bin.22	ANI95_cluster_00286	23	F03_bin.13	False	89.41423	90.88	0.48	93833	41	2582413
F03_bin.22	ANI95_cluster_00287	1	F03_bin.22	True	65.90096	98.64	6.66	56656	56	2211523
A05_bin.34	ANI95_cluster_00288	11	F03_bin.29	False	79.44659	81.04	0.56	121489	83	5556858
B04_bin.43	ANI95_cluster_00288	11	F03_bin.29	False	88.08606	96.65	2.06	174276	67	6436269
B08_bin.6	ANI95_cluster_00288	11	F03_bin.29	False	93.28911	95.42	0.74	157751	84	6325345
C05_bin.26	ANI95_cluster_00288	11	F03_bin.29	False	58.37247	88.85	6.39	148037	79	6430736
C08_bin.24	ANI95_cluster_00288	11	F03_bin.29	False	50.02498	97.56	9.74	117748	125	7389994
D07_bin.34	ANI95_cluster_00288	11	F03_bin.29	False	80.16829	97.03	3.72	174429	60	6806838
E04_bin.22	ANI95_cluster_00288	11	F03_bin.29	False	50.86839	93.96	8.86	122019	118	7099198
F03_bin.29	ANI95_cluster_00288	11	F03_bin.29	True	94.3723	93.72	0.19	160900	67	6140408
G04_bin.60	ANI95_cluster_00288	11	F03_bin.29	False	78.46091	96.81	3.9	116011	92	6825080
H03_bin.16	ANI95_cluster_00288	11	F03_bin.29	False	56.48863	86.4	6.18	100493	163	5987564
H05_bin.65	ANI95_cluster_00288	11	F03_bin.29	False	72.02712	93.47	4.45	82022	131	6468862
F03_bin.35	ANI95_cluster_00289	1	F03_bin.35	True	91.01505	95.97	1.01	11875	237	1978069
A04_bin.50	ANI95_cluster_00290	15	F03_bin.40	False	69.61468	96.15	5.33	15168	370	3504819
A06_bin.104	ANI95_cluster_00290	15	F03_bin.40	False	64.8918	86.92	4.43	16250	407	3770921
A07_bin.55	ANI95_cluster_00290	15	F03_bin.40	False	83.16131	89.24	1.27	29461	233	3618657
A08_bin.101	ANI95_cluster_00290	15	F03_bin.40	False	55.81054	89.49	6.74	7944	589	3340800
B03_bin.75	ANI95_cluster_00290	15	F03_bin.40	False	88.10404	97.15	1.9	46794	139	3443570
C04_bin.38	ANI95_cluster_00290	15	F03_bin.40	False	63.63349	92.04	5.7	13159	381	3443290
C06_bin.63	ANI95_cluster_00290	15	F03_bin.40	False	52.71635	96.84	8.86	21055	342	4010118
D01_bin.44	ANI95_cluster_00290	15	F03_bin.40	False	76.87146	82.23	1.1	16906	276	2964808
D07_bin.2	ANI95_cluster_00290	15	F03_bin.40	False	78.2462	96.65	3.7	13920	430	3660976
E07_bin.46	ANI95_cluster_00290	15	F03_bin.40	False	32.47885	80.89	9.7	12925	404	3328826
F01_bin.28	ANI95_cluster_00290	15	F03_bin.40	False	67.4926	93.04	5.14	19850	459	4461858
F03_bin.40	ANI95_cluster_00290	15	F03_bin.40	True	88.36863	99.37	2.25	28093	323	4227897
F06_bin.27	ANI95_cluster_00290	15	F03_bin.40	False	60.71245	90.66	6.01	14055	381	3402690
F08_bin.55	ANI95_cluster_00290	15	F03_bin.40	False	73.8014	98.25	4.94	28410	327	4395669
H08_bin.40	ANI95_cluster_00290	15	F03_bin.40	False	86.15281	98.36	2.53	46151	187	3804960
F03_bin.53	ANI95_cluster_00291	1	F03_bin.53	True	78.27771	85.99	1.54	4991	622	2530403
